student_id,grade,session_start,duration_min,is_night,correct,total,reward_received,leaderboard_view,intrinsic_choice,peer_interaction,sleep_late,overran,variable_reward,reward_craving,trigger_open,belonging
STU0099,五年级,2026-03-26T16:00,37.1,0,14,20,0,0,1,0,0,0,1,0,1,0.25
STU0099,五年级,2026-03-24T23:00,30.3,0,15,19,0,0,1,1,0,0,1,0,0,0.29
STU0099,五年级,2026-03-13T23:00,22.2,0,7,11,0,0,0,1,1,0,0,0,1,0.65
STU0099,五年级,2026-03-21T14:00,30.7,0,12,14,0,1,0,1,1,0,0,0,0,0.58
STU0099,五年级,2026-03-20T21:00,29.5,0,12,17,0,1,1,0,0,0,1,1,0,0.83
STU0099,五年级,2026-03-10T08:00,23.1,0,9,10,1,1,1,1,1,0,0,1,1,0.48
STU0099,五年级,2026-03-19T21:00,14.7,0,4,9,1,0,1,0,0,0,0,0,0,0.24
STU0100,五年级,2026-03-08T19:00,19.0,0,10,17,1,0,1,0,0,0,1,1,0,0.56
STU0100,五年级,2026-03-19T15:00,39.0,0,14,18,0,0,1,0,0,0,1,0,0,0.52
STU0100,五年级,2026-03-01T15:00,9.8,0,13,17,0,0,0,0,0,0,0,0,0,0.41
STU0100,五年级,2026-03-11T16:00,23.8,0,13,13,0,0,0,1,1,1,0,0,0,0.33
STU0100,五年级,2026-03-17T20:00,22.5,1,9,17,0,0,1,0,1,0,0,0,0,0.36
STU0100,五年级,2026-03-12T08:00,21.0,1,7,14,0,0,1,1,0,1,1,0,0,0.55
STU0100,五年级,2026-03-27T13:00,30.8,0,10,16,0,0,0,1,0,0,1,0,0,0.53
STU0100,五年级,2026-03-07T22:00,13.0,0,8,13,1,1,1,0,0,0,0,0,0,0.26
STU0100,五年级,2026-03-05T22:00,5.4,0,7,10,1,0,0,0,1,1,0,1,0,0.23
STU0100,五年级,2026-03-15T11:00,19.0,0,4,9,0,0,0,1,1,0,1,0,0,0.2
STU0101,初二,2026-03-02T21:00,16.2,0,5,8,1,1,0,1,0,0,0,0,0,0.57
STU0101,初二,2026-03-09T19:00,33.0,0,17,20,0,0,0,1,0,0,0,1,0,0.53
STU0101,初二,2026-03-28T16:00,21.6,0,5,10,0,1,0,1,1,1,0,1,0,0.72
STU0101,初二,2026-03-07T22:00,17.5,0,13,16,1,0,1,1,0,1,0,0,1,0.34
STU0101,初二,2026-03-07T14:00,32.2,0,5,8,0,0,1,1,1,0,0,1,0,0.28
STU0101,初二,2026-03-24T19:00,23.9,0,5,8,1,0,1,0,0,1,0,0,0,0.36
STU0102,五年级,2026-03-28T15:00,34.1,0,8,12,1,0,1,0,0,0,1,0,0,0.5
STU0102,五年级,2026-03-24T08:00,14.1,1,7,9,0,0,0,0,0,0,0,1,0,0.5
STU0102,五年级,2026-03-22T13:00,21.3,1,7,13,0,1,1,0,0,0,1,1,0,0.31
STU0102,五年级,2026-03-16T15:00,14.6,0,8,16,1,1,1,1,0,0,0,0,0,0.34
STU0102,五年级,2026-03-22T15:00,20.5,1,10,17,0,0,0,0,1,0,0,0,0,0.6
STU0102,五年级,2026-03-14T17:00,19.3,1,17,19,0,0,1,0,0,0,1,0,1,0.5
STU0102,五年级,2026-03-03T21:00,29.4,1,13,15,0,1,1,0,1,0,1,0,0,0.36
STU0102,五年级,2026-03-04T21:00,18.2,0,3,7,1,0,0,1,0,1,1,0,0,0.66
STU0103,初二,2026-03-20T12:00,9.3,0,6,7,0,0,1,1,1,0,0,1,0,0.62
STU0103,初二,2026-03-07T08:00,12.7,0,6,11,0,0,0,1,0,0,1,0,1,0.56
STU0103,初二,2026-03-12T09:00,22.7,0,6,10,0,0,1,1,0,0,0,0,1,0.35
STU0103,初二,2026-03-06T19:00,17.4,0,12,18,1,1,0,0,0,0,0,0,0,0.41
STU0103,初二,2026-03-05T17:00,19.9,0,4,8,0,0,1,1,0,0,1,1,1,0.5
STU0103,初二,2026-03-15T08:00,27.2,1,7,11,1,0,1,1,0,0,0,1,0,0.29
STU0103,初二,2026-03-17T20:00,12.5,0,7,11,1,0,1,0,1,1,1,0,0,0.39
STU0103,初二,2026-03-19T13:00,19.8,0,6,14,0,1,0,1,1,0,0,1,0,0.5
STU0104,高一,2026-03-23T14:00,23.5,1,1,5,1,0,0,0,0,0,0,0,0,0.38
STU0104,高一,2026-03-15T16:00,10.8,0,9,11,1,0,1,1,0,0,0,0,0,0.35
STU0104,高一,2026-03-15T13:00,5,0,19,20,1,0,1,1,0,0,1,0,0,0.36
STU0104,高一,2026-03-11T18:00,24.1,0,6,9,1,1,1,1,0,0,0,0,0,0.59
STU0104,高一,2026-03-26T19:00,19.0,0,7,11,0,1,1,0,0,1,0,1,0,0.44
STU0104,高一,2026-03-09T20:00,26.3,1,11,13,1,0,1,1,1,0,0,0,0,0.34
STU0104,高一,2026-03-18T17:00,18.2,0,5,6,0,0,1,1,0,0,0,0,0,0.73
STU0104,高一,2026-03-09T23:00,14.2,0,11,18,0,0,1,0,1,1,0,1,0,0.23
STU0104,高一,2026-03-05T21:00,20.5,0,4,15,0,0,0,0,1,0,0,1,0,0.43
STU0104,高一,2026-03-17T21:00,21.3,0,11,20,0,0,0,0,1,0,1,0,0,0.53
STU0105,高一,2026-03-11T09:00,15.2,0,13,16,0,0,0,1,0,0,1,1,0,0.64
STU0105,高一,2026-03-06T15:00,19.5,0,14,19,0,0,1,0,1,1,1,0,0,0.25
STU0105,高一,2026-03-04T18:00,22.4,0,10,18,0,0,0,0,0,0,1,1,0,0.29
STU0105,高一,2026-03-15T15:00,23.8,0,13,18,1,0,1,1,0,0,1,1,0,0.32
STU0105,高一,2026-03-04T21:00,25.2,0,14,19,0,1,1,1,0,0,0,1,1,0.47
STU0105,高一,2026-03-15T19:00,20.3,0,18,18,0,0,1,0,0,0,0,1,0,0.37
STU0105,高一,2026-03-06T20:00,20.3,0,16,17,0,0,1,0,0,0,1,0,0,0.35
STU0105,高一,2026-03-18T18:00,5,0,8,9,0,0,1,0,0,0,1,0,0,0.62
STU0105,高一,2026-03-28T19:00,16.1,0,10,13,1,1,1,1,1,0,0,1,0,0.57
STU0105,高一,2026-03-10T09:00,24.7,0,11,19,1,1,1,0,0,0,1,0,1,0.32
STU0106,高一,2026-03-21T08:00,33.0,0,5,9,1,0,1,1,1,0,1,1,0,0.3
STU0106,高一,2026-03-15T12:00,31.9,0,10,15,0,0,1,0,0,0,1,1,0,0.43
STU0106,高一,2026-03-26T11:00,8.3,0,12,17,0,0,1,0,0,0,0,0,0,0.49
STU0106,高一,2026-03-05T20:00,12.8,1,9,10,0,0,1,0,0,0,1,0,1,0.57
STU0106,高一,2026-03-04T18:00,29.1,0,4,10,1,1,1,0,0,0,0,1,0,0.45
STU0106,高一,2026-03-17T11:00,16.4,0,6,19,0,1,0,1,0,0,0,1,1,0.73
STU0106,高一,2026-03-10T11:00,9.5,0,3,7,0,0,1,0,0,0,1,1,1,0.52
STU0106,高一,2026-03-25T23:00,22.4,0,5,16,0,0,1,0,0,1,1,1,0,0.54
STU0107,初二,2026-03-07T22:00,24.9,0,3,7,1,0,0,1,0,0,1,0,0,0.8
STU0107,初二,2026-03-13T23:00,14.6,0,7,11,0,1,1,0,0,0,0,0,0,0.3
STU0107,初二,2026-03-11T17:00,22.6,0,10,13,1,1,1,1,0,0,0,0,0,0.32
STU0107,初二,2026-03-13T22:00,25.4,0,4,5,1,0,0,0,1,1,1,1,0,0.48
STU0107,初二,2026-03-10T09:00,15.6,0,11,18,0,0,1,1,0,0,0,0,1,0.45
STU0107,初二,2026-03-10T21:00,19.6,0,6,6,1,1,1,0,0,0,0,0,0,0.1
STU0107,初二,2026-03-27T22:00,22.0,0,10,16,0,0,1,1,0,0,1,0,0,0.46
STU0107,初二,2026-03-18T19:00,23.0,0,17,17,1,0,1,1,0,0,0,0,0,0.52
STU0108,初二,2026-03-26T21:00,13.8,0,7,14,0,0,0,1,0,0,1,1,0,0.55
STU0108,初二,2026-03-11T14:00,13.7,0,14,18,0,0,0,0,0,0,1,0,0,0.35
STU0108,初二,2026-03-19T15:00,18.3,0,5,11,1,0,1,0,1,1,1,0,1,0.43
STU0108,初二,2026-03-24T13:00,17.4,0,14,20,1,0,1,0,0,0,1,0,0,0.29
STU0108,初二,2026-03-22T14:00,26.6,0,7,12,0,1,1,1,1,0,1,0,0,0.65
STU0108,初二,2026-03-25T17:00,6.7,0,7,8,0,1,1,0,0,0,0,0,0,0.35
STU0108,初二,2026-03-23T18:00,18.4,1,10,16,1,1,0,1,0,0,1,1,0,0.52
STU0108,初二,2026-03-02T13:00,28.0,0,4,6,0,0,0,0,0,0,1,1,0,0.72
STU0108,初二,2026-03-21T17:00,22.7,0,6,8,1,0,1,1,1,0,1,0,0,0.46
STU0108,初二,2026-03-05T14:00,5,0,12,13,1,0,1,0,0,0,1,0,0,0.57
STU0109,高一,2026-03-02T17:00,7.9,0,16,20,0,1,1,0,0,0,0,1,0,0.59
STU0109,高一,2026-03-08T13:00,19.3,0,7,9,1,1,1,1,0,0,0,0,0,0.68
STU0109,高一,2026-03-21T17:00,22.3,0,15,16,1,0,0,0,0,0,0,0,0,0.63
STU0109,高一,2026-03-23T10:00,19.8,0,16,17,1,0,0,0,1,0,0,1,0,0.42
STU0109,高一,2026-03-07T11:00,18.7,0,8,19,1,1,1,1,1,0,0,1,1,0.47
STU0109,高一,2026-03-11T10:00,16.5,1,5,18,0,0,0,1,0,1,1,1,1,0.33
STU0110,高一,2026-03-11T15:00,12.5,0,10,11,1,1,1,0,0,0,0,0,1,0.2
STU0110,高一,2026-03-09T14:00,27.9,1,9,16,1,0,0,0,0,0,0,1,0,0.77
STU0110,高一,2026-03-08T12:00,33.1,0,13,14,0,1,1,0,0,0,0,1,0,0.75
STU0110,高一,2026-03-03T20:00,13.0,1,7,14,1,0,1,0,0,1,1,1,1,0.19
STU0110,高一,2026-03-04T11:00,23.6,0,7,13,0,1,0,0,0,0,0,0,1,0.33
STU0110,高一,2026-03-22T13:00,15.9,0,5,5,1,0,0,1,0,0,0,0,0,0.36
STU0110,高一,2026-03-04T19:00,27.5,0,7,15,0,0,0,1,0,1,0,0,0,0.47
STU0110,高一,2026-03-23T18:00,15.9,0,2,5,1,1,1,1,1,0,0,0,0,0.38
STU0111,初二,2026-03-09T10:00,27.8,1,5,7,0,0,1,1,0,1,0,0,0,0.37
STU0111,初二,2026-03-08T12:00,21.9,0,11,12,1,0,0,1,0,0,1,0,0,0.33
STU0111,初二,2026-03-03T14:00,23.8,0,14,19,1,0,1,0,1,0,0,0,0,0.17
STU0111,初二,2026-03-04T12:00,15.8,0,6,11,0,1,1,0,0,0,1,0,0,0.44
STU0111,初二,2026-03-16T21:00,24.0,0,20,20,1,1,0,1,0,0,1,0,1,0.29
STU0111,初二,2026-03-26T19:00,17.3,1,9,15,1,1,1,1,0,0,0,0,1,0.58
STU0112,高一,2026-03-19T09:00,34.4,1,12,16,0,0,1,1,1,0,0,0,0,0.35
STU0112,高一,2026-03-23T11:00,21.4,1,8,12,0,0,0,1,0,0,0,0,0,0.37
STU0112,高一,2026-03-25T20:00,18.4,1,14,14,1,1,1,0,0,1,0,0,0,0.21
STU0112,高一,2026-03-02T16:00,22.6,0,11,11,1,0,1,1,0,0,0,0,0,0.5
STU0112,高一,2026-03-02T16:00,21.5,0,9,11,0,1,1,1,0,1,0,0,0,0.52
STU0112,高一,2026-03-27T08:00,26.6,0,17,17,0,0,0,1,1,0,1,1,1,0.44
STU0112,高一,2026-03-25T12:00,36.4,0,10,14,1,1,0,1,1,0,0,0,1,0.56
STU0112,高一,2026-03-26T22:00,31.7,0,8,16,0,1,1,1,0,0,0,0,0,0.42
STU0112,高一,2026-03-18T12:00,37.8,1,14,14,0,1,0,0,0,0,0,0,0,0.37
STU0112,高一,2026-03-26T14:00,24.4,0,4,6,0,0,1,1,1,0,0,0,0,0.75
STU0113,高一,2026-03-26T21:00,26.9,0,11,15,0,0,1,0,0,0,1,1,0,0.59
STU0113,高一,2026-03-11T10:00,14.7,0,9,13,0,0,0,0,0,0,1,1,0,0.43
STU0113,高一,2026-03-21T08:00,21.4,0,14,17,1,0,1,1,0,0,1,0,0,0.43
STU0113,高一,2026-03-25T11:00,18.2,0,10,11,0,0,1,1,1,0,0,0,0,0.63
STU0113,高一,2026-03-14T08:00,27.4,1,9,10,1,0,1,1,1,0,1,0,0,0.59
STU0113,高一,2026-03-15T17:00,11.8,1,7,10,0,0,1,0,1,1,1,0,0,0.26
STU0113,高一,2026-03-05T09:00,25.3,0,10,20,0,1,0,1,1,0,0,0,0,0.45
STU0113,高一,2026-03-20T17:00,9.5,0,11,18,0,0,0,0,1,0,0,0,0,0.67
STU0113,高一,2026-03-17T11:00,12.3,0,8,11,1,0,1,1,0,0,0,0,0,0.49
STU0113,高一,2026-03-04T21:00,25.5,0,13,14,0,0,0,0,0,0,0,0,0,0.34
STU0114,五年级,2026-03-27T09:00,25.0,1,4,7,0,0,0,1,0,0,1,1,0,0.39
STU0114,五年级,2026-03-16T17:00,19.1,0,4,7,0,0,1,0,0,0,0,1,0,0.49
STU0114,五年级,2026-03-12T14:00,27.8,0,4,11,1,0,0,0,0,0,0,0,0,0.37
STU0114,五年级,2026-03-14T14:00,19.8,0,8,10,1,0,0,0,0,0,0,0,1,0.63
STU0114,五年级,2026-03-28T14:00,14.1,0,6,12,0,1,1,1,1,0,0,1,1,0.2
STU0114,五年级,2026-03-16T15:00,27.3,1,8,14,1,0,0,0,1,0,0,0,1,0.36
STU0114,五年级,2026-03-07T21:00,21.9,0,11,14,1,0,1,1,0,0,0,0,0,0.55
STU0114,五年级,2026-03-17T11:00,20.5,0,12,14,0,1,1,0,0,0,0,0,0,0.48
STU0114,五年级,2026-03-07T12:00,15.6,1,8,12,1,0,1,0,0,0,1,0,0,0.26
STU0115,五年级,2026-03-22T23:00,18.3,0,8,10,1,0,0,0,0,0,0,0,0,0.38
STU0115,五年级,2026-03-21T13:00,14.3,0,6,11,0,0,0,1,1,0,1,0,1,0.19
STU0115,五年级,2026-03-25T23:00,31.1,0,13,17,1,0,1,1,0,0,0,1,0,0.53
STU0115,五年级,2026-03-23T08:00,12.5,1,7,7,1,0,0,0,1,1,0,0,0,0.54
STU0115,五年级,2026-03-05T11:00,26.5,1,6,9,0,1,1,0,0,0,0,0,0,0.31
STU0115,五年级,2026-03-25T21:00,14.4,0,10,16,1,0,0,0,0,1,0,0,0,0.31
STU0115,五年级,2026-03-08T08:00,27.2,0,7,19,0,1,1,1,0,0,0,1,0,0.28
STU0115,五年级,2026-03-04T17:00,14.2,0,12,18,0,0,0,0,0,0,0,0,0,0.33
STU0115,五年级,2026-03-04T12:00,24.0,0,5,9,0,0,0,0,1,0,0,1,0,0.55
STU0116,初二,2026-03-26T12:00,27.2,1,4,13,0,0,0,0,1,0,0,1,1,0.62
STU0116,初二,2026-03-13T21:00,29.8,0,15,19,0,1,1,0,0,0,1,0,0,0.79
STU0116,初二,2026-03-12T20:00,11.0,0,10,17,0,0,1,0,1,0,1,0,0,0.5
STU0116,初二,2026-03-01T22:00,32.4,0,14,19,0,0,1,1,1,0,1,0,0,0.36
STU0116,初二,2026-03-01T17:00,12.9,0,8,13,1,1,1,0,0,0,0,1,0,0.32
STU0116,初二,2026-03-04T15:00,25.6,0,3,9,1,1,0,1,0,0,0,1,0,0.29
STU0116,初二,2026-03-07T19:00,15.5,0,13,13,1,0,0,0,0,1,0,0,0,0.42
STU0116,初二,2026-03-08T17:00,17.2,0,9,12,1,1,0,1,0,0,0,0,1,0.66
STU0116,初二,2026-03-15T12:00,5,0,5,7,1,1,0,0,0,0,0,0,1,0.23
STU0116,初二,2026-03-01T16:00,25.4,0,3,5,0,0,1,0,0,0,1,1,0,0.3
STU0117,五年级,2026-03-24T16:00,20.0,0,9,17,0,1,1,0,0,0,0,0,0,0.34
STU0117,五年级,2026-03-03T12:00,15.5,0,3,6,0,0,1,0,0,0,1,0,0,0.1
STU0117,五年级,2026-03-01T14:00,14.0,0,2,6,1,0,1,1,0,0,1,0,1,0.55
STU0117,五年级,2026-03-02T13:00,15.1,0,13,20,1,0,1,0,0,0,1,0,1,0.68
STU0117,五年级,2026-03-02T22:00,19.1,0,10,11,1,1,0,0,1,0,0,0,0,0.42
STU0117,五年级,2026-03-02T20:00,11.7,0,10,17,1,1,1,0,0,1,1,0,0,0.58
STU0117,五年级,2026-03-20T16:00,29.0,0,5,8,1,1,1,0,1,0,0,0,0,0.73
STU0117,五年级,2026-03-19T13:00,24.3,0,9,17,1,0,0,0,0,0,0,1,0,0.36
STU0117,五年级,2026-03-26T21:00,18.0,0,9,19,1,0,0,0,0,1,0,1,1,0.42
STU0117,五年级,2026-03-05T14:00,25.5,0,7,10,1,0,0,1,0,0,0,0,0,0.4
STU0118,初二,2026-03-21T13:00,23.7,0,11,14,0,1,1,1,1,1,0,0,0,0.49
STU0118,初二,2026-03-28T09:00,24.0,0,8,18,0,0,1,0,1,0,0,1,1,0.55
STU0118,初二,2026-03-05T09:00,13.8,1,11,17,0,0,1,0,0,0,0,0,0,0.5
STU0118,初二,2026-03-08T23:00,10.4,0,10,13,0,1,0,1,0,1,0,0,1,0.31
STU0118,初二,2026-03-02T23:00,13.0,0,11,14,0,0,1,1,1,0,0,1,1,0.13
STU0118,初二,2026-03-15T18:00,11.3,0,5,6,1,1,1,1,1,0,1,1,0,0.49
STU0118,初二,2026-03-19T23:00,21.9,1,3,6,0,0,1,0,0,0,0,1,0,0.46
STU0118,初二,2026-03-03T12:00,25.1,0,3,6,1,0,1,0,0,0,1,1,1,0.64
STU0118,初二,2026-03-20T13:00,16.8,0,7,12,0,1,1,1,1,1,1,1,0,0.23
STU0119,五年级,2026-03-12T12:00,5,0,7,10,0,1,1,1,0,0,0,0,0,0.48
STU0119,五年级,2026-03-20T19:00,20.0,0,9,13,0,0,1,0,0,0,0,0,0,0.55
STU0119,五年级,2026-03-03T14:00,18.0,0,12,20,0,1,1,0,0,0,0,0,0,0.48
STU0119,五年级,2026-03-21T10:00,25.4,0,6,7,1,0,1,0,0,1,1,1,0,0.4
STU0119,五年级,2026-03-08T17:00,33.5,0,2,7,1,0,0,1,0,0,0,1,0,0.34
STU0119,五年级,2026-03-22T09:00,15.9,0,15,19,1,1,0,0,1,0,0,0,0,0.75
STU0119,五年级,2026-03-01T12:00,36.6,0,11,17,0,1,0,0,0,0,0,0,0,0.37
STU0119,五年级,2026-03-07T22:00,30.9,0,5,18,0,0,1,0,1,0,0,0,0,0.85
STU0119,五年级,2026-03-22T10:00,20.5,0,3,10,0,1,1,0,0,0,0,1,1,0.33
STU0119,五年级,2026-03-14T19:00,31.0,0,13,16,0,0,1,1,0,0,0,1,0,0.5
